키,몸무게,체지방율,성별
1639.0,86.4,31.8,남
1713.0,74.7,28.2,남
1620.0,59.8,24.4,남
1688.0,76.1,25.1,남
1571.0,60.5,22.4,남
1651.0,81.1,33.6,남
1603.0,58.3,18.4,남
1573.0,62.0,23.9,남
1676.0,76.9,18.0,남
1568.0,70.2,32.4,남
1745.0,78.1,20.2,남
1606.0,59.8,26.2,남
1623.0,85.9,29.9,남
1629.0,72.0,10.1,남
1598.0,69.0,28.7,남
1703.0,70.1,18.7,남
1646.0,70.0,18.2,남
1594.0,75.5,28.0,남
1580.0,66.0,20.4,남
1633.0,78.7,29.7,남
1664.0,53.9,16.8,남
1670.0,71.0,22.7,남
1720.0,81.9,23.3,남
1738.0,59.5,7.6,남
1571.0,62.1,17.1,남
1709.0,58.2,23.2,남
1650.0,82.1,27.8,남
1735.0,60.6,17.1,남
1735.0,66.3,16.1,남
1624.0,65.8,18.5,남
1625.0,63.8,8.6,남
1653.0,73.7,23.8,남
1630.0,80.3,24.6,남
1692.0,62.7,13.8,남
1783.0,107.1,25.6,남
1625.0,56.1,21.9,남
1683.0,57.6,17.4,남
1735.0,54.3,11.6,남
1660.0,90.0,32.4,남
1726.0,99.5,30.2,남
1589.0,57.9,18.5,남
1766.0,82.3,19.7,남
1562.0,62.2,21.5,남
1703.0,71.8,21.1,남
1688.0,64.3,11.6,남
1646.0,60.9,10.4,남
1745.0,63.5,16.2,남
1716.0,53.2,3.0,남
1752.0,59.8,15.6,남
1782.0,82.2,19.3,남
1749.0,66.5,18.7,남
1725.0,61.4,11.6,남
1720.0,76.3,18.5,남
1688.0,66.2,15.5,남
1683.0,83.0,26.7,남
1738.0,59.8,20.1,남
1750.0,69.1,8.3,남
1801.0,91.6,26.8,남
1750.0,63.2,12.3,남
1765.0,68.3,11.1,남
1647.0,64.1,18.0,남
1692.0,72.7,22.4,남
1690.0,58.6,10.2,남
1686.0,59.6,15.4,남
1661.0,70.8,14.0,남
1682.0,82.0,25.3,남
1782.0,70.3,14.5,남
1788.0,59.7,12.3,남
1725.0,72.8,14.9,남
1840.0,72.2,13.4,남
1774.0,77.0,21.3,남
1709.0,70.1,21.3,남
1725.0,83.0,16.8,남
1710.0,71.9,25.1,남
1653.0,47.9,14.5,남
1735.0,86.1,19.4,남
1786.0,90.1,21.8,남
1734.0,84.9,24.6,남
1729.0,62.1,12.7,남
1643.0,68.1,23.3,남
1741.0,81.2,23.2,남
1844.0,88.0,16.5,남
1766.0,60.3,5.8,남
1782.0,73.2,17.7,남
1662.0,65.6,14.0,남
1694.0,58.2,11.5,남
1715.0,61.9,11.6,남
1775.0,62.2,3.0,남
1703.0,69.1,20.1,남
1678.0,57.7,18.1,남
1665.0,64.3,21.0,남
1702.0,52.5,9.8,남
1712.0,61.2,9.2,남
1683.0,63.5,20.2,남
1775.0,69.0,9.9,남
1649.0,71.5,26.4,남
1677.0,47.6,3.0,남
1715.0,58.4,6.7,남
1651.0,70.1,22.8,남
1700.0,49.7,9.9,남
1783.0,74.1,11.0,남
1700.0,56.8,10.4,남
1713.0,65.5,9.1,남
1700.0,62.3,14.9,남
1685.0,55.8,15.4,남
1750.0,67.8,25.2,남
1778.0,100.8,29.1,남
1601.0,57.4,20.5,남
1560.0,48.3,19.1,남
1753.0,71.9,23.5,남
1817.0,99.9,29.8,남
1773.0,85.2,20.6,남
1725.0,73.7,19.3,남
1775.0,106.1,38.2,남
1743.0,81.1,18.3,남
1723.0,87.8,27.5,남
1727.0,47.5,9.6,남
1709.0,69.8,13.7,남
1747.0,83.6,24.9,남
1696.0,63.2,11.6,남
1680.0,66.5,17.0,남
1721.0,89.9,37.1,남
1724.0,84.6,30.2,남
1730.0,71.1,7.3,남
1679.0,62.3,15.3,남
1796.0,80.8,21.1,남
1760.0,69.8,19.9,남
1792.0,77.0,15.2,남
1666.0,68.3,18.1,남
1782.0,77.9,23.3,남
1626.0,81.6,34.4,남
1725.0,79.5,19.9,남
1715.0,60.3,19.4,남
1814.0,68.1,17.9,남
1769.0,61.4,14.9,남
1754.0,80.0,20.8,남
1688.0,61.0,23.1,남
1730.0,71.7,19.7,남
1820.0,69.0,16.2,남
1899.0,64.6,11.5,남
1777.0,69.6,10.8,남
1746.0,96.6,30.9,남
1722.0,98.0,34.9,남
1680.0,76.1,24.5,남
1755.0,82.3,28.6,남
1750.0,76.5,16.8,남
1774.0,60.6,13.0,남
1693.0,58.7,12.0,남
1733.0,93.8,25.7,남
1769.0,83.7,22.3,남
1763.0,87.1,21.2,남
1623.0,85.9,29.9,남
1629.0,61.6,14.0,남
1711.0,71.4,23.7,남
1724.0,87.1,26.2,남
1892.0,103.7,20.4,남
1790.0,75.0,13.3,남
1754.0,65.7,13.5,남
1683.0,64.7,12.8,남
1733.0,78.7,17.4,남
1723.0,58.6,9.9,남
1774.0,81.0,26.6,남
1703.0,68.7,19.4,남
1764.0,65.6,11.9,남
1773.0,77.2,21.0,남
1743.0,62.8,17.0,남
1694.0,65.5,14.3,남
1835.0,94.0,25.2,남
1789.0,94.1,23.5,남
1803.0,78.9,25.1,남
1706.0,74.0,19.8,남
1779.0,93.3,28.0,남
1753.0,60.2,9.1,남
1627.0,74.0,27.7,남
1885.0,108.2,15.8,남
1677.0,80.5,29.6,남
1746.0,72.0,16.9,남
1687.0,52.2,9.9,남
1663.0,68.2,24.3,남
1806.0,74.5,19.2,남
1698.0,66.3,15.9,남
1746.0,66.4,21.5,남
1731.0,73.8,19.8,남
1672.0,71.7,22.0,남
1682.0,61.3,7.1,남
1706.0,75.2,22.8,남
1784.0,60.8,8.0,남
1651.0,70.7,24.1,남
1678.0,69.3,20.4,남
1685.0,61.2,19.1,남
1700.0,73.6,19.2,남
1691.0,81.6,22.1,남
1742.0,82.1,25.4,남
1739.0,72.8,21.0,남
1702.0,81.8,17.9,남
1617.0,60.4,22.9,남
1725.0,67.9,24.1,남
1642.0,61.1,19.3,남
1738.0,102.5,36.2,남
1783.0,102.1,28.7,남
1678.0,72.5,17.3,남
1709.0,60.3,10.0,남
1780.0,83.7,20.5,남
1689.0,68.8,17.7,남
1709.0,91.5,32.9,남
1690.0,75.3,16.4,남
1784.0,98.5,27.9,남
1730.0,77.7,17.4,남
1750.0,66.7,16.9,남
1664.0,72.0,24.4,남
1695.0,72.2,14.7,남
1738.0,74.6,16.9,남
1799.0,82.9,15.8,남
1767.0,67.2,13.2,남
1737.0,83.3,25.8,남
1717.0,71.1,12.4,남
1725.0,76.2,21.2,남
1690.0,66.4,18.9,남
1688.0,69.5,21.9,남
1704.0,61.4,20.5,남
1729.0,83.8,18.1,남
1723.0,81.1,15.3,남
1689.0,67.5,19.3,남
1747.0,75.6,18.9,남
1747.0,74.3,18.6,남
1716.0,66.6,17.6,남
1707.0,75.5,21.1,남
1704.0,73.2,20.1,남
1662.0,81.3,27.3,남
1748.0,74.4,19.5,남
1721.0,72.5,21.7,남
1760.0,74.3,15.7,남
1676.0,72.6,25.6,남
1684.0,77.3,25.6,남
1811.0,79.3,15.9,남
1779.0,79.0,20.7,남
1675.0,64.9,14.3,남
1675.0,60.0,22.6,남
1775.0,65.3,16.0,남
1581.0,50.2,28.0,여
1595.0,57.2,29.3,여
1590.0,60.0,34.1,여
1611.0,60.6,31.0,여
1544.0,51.4,28.9,여
1445.0,49.6,33.3,여
1595.0,110.1,52.2,여
1614.0,57.6,30.4,여
1606.0,64.4,30.2,여
1613.0,56.4,28.4,여
1560.0,53.5,31.8,여
1665.0,59.7,36.3,여
1622.0,59.6,34.3,여
1606.0,50.3,30.5,여
1557.0,49.5,29.0,여
1585.0,67.3,38.0,여
1582.0,56.1,32.0,여
1606.0,48.1,25.7,여
1658.0,67.2,35.1,여
1665.0,57.7,24.9,여
1675.0,68.1,39.9,여
1532.0,48.1,28.2,여
1604.0,66.3,35.6,여
1619.0,68.6,39.8,여
1573.0,55.8,33.2,여
1623.0,63.4,37.0,여
1553.0,52.6,30.6,여
1540.0,59.4,34.5,여
1660.0,72.6,40.3,여
1580.0,44.9,28.0,여
1536.0,61.0,41.5,여
1567.0,55.7,34.6,여
1617.0,52.9,32.5,여
1642.0,54.0,23.0,여
1624.0,66.1,39.4,여
1682.0,66.4,31.5,여
1691.0,110.4,44.9,여
1645.0,53.5,34.1,여
1633.0,62.6,33.3,여
1720.0,63.3,31.2,여
1615.0,91.8,50.1,여
1678.0,70.5,31.1,여
1572.0,57.6,37.9,여
1566.0,63.6,43.1,여
1564.0,58.1,36.5,여
1559.0,46.4,25.0,여
1558.0,59.2,37.7,여
1659.0,60.2,32.4,여
1540.0,57.7,31.6,여
1549.0,44.4,26.4,여
1454.0,44.8,26.6,여
1544.0,67.6,31.9,여
1613.0,56.9,34.0,여
1576.0,50.6,29.7,여
1644.0,59.6,33.3,여
1603.0,59.8,34.0,여
1531.0,49.9,26.3,여
1635.0,76.2,39.1,여
1638.0,57.2,32.0,여
1553.0,64.1,37.1,여
1531.0,43.8,28.5,여
1486.0,53.6,34.5,여
1694.0,68.7,39.0,여
1624.0,48.8,22.6,여
1593.0,58.6,34.0,여
1605.0,49.4,28.0,여
1572.0,54.2,31.8,여
1642.0,63.5,36.5,여
1580.0,49.8,27.2,여
1603.0,50.6,24.7,여
1621.0,53.0,26.6,여
1639.0,51.8,25.6,여
1572.0,53.3,33.6,여
1581.0,69.3,41.0,여
1603.0,57.4,38.4,여
1531.0,45.0,24.9,여
1566.0,57.5,40.0,여
1620.0,64.7,36.8,여
1670.0,62.0,30.0,여
1591.0,57.0,30.3,여
1610.0,51.5,31.0,여
1590.0,52.6,31.7,여
1562.0,55.1,29.9,여
1664.0,69.2,30.8,여
1566.0,57.1,32.2,여
1687.0,57.1,18.5,여
1568.0,56.1,31.7,여
1649.0,52.6,25.7,여
1615.0,57.6,29.5,여
1563.0,55.6,38.9,여
1625.0,50.3,32.4,여
1600.0,52.3,34.2,여
1550.0,44.1,24.5,여
1571.0,57.6,34.0,여
1575.0,49.0,23.9,여
1654.0,56.4,23.9,여
1581.0,48.3,27.3,여
1606.0,59.6,31.5,여
1556.0,56.9,34.0,여
1543.0,58.4,30.3,여
1605.0,49.6,23.2,여
1558.0,53.7,35.3,여
1639.0,62.8,33.3,여
1480.0,43.5,29.0,여
1600.0,74.1,39.7,여
1554.0,54.7,34.7,여
1639.0,60.6,33.2,여
1620.0,55.1,27.1,여
1532.0,50.1,32.9,여
1627.0,53.7,25.5,여
1626.0,52.9,21.9,여
1496.0,40.9,29.9,여
1620.0,47.6,25.9,여
1683.0,61.7,27.6,여
1644.0,48.0,20.8,여
1537.0,49.4,31.4,여
1590.0,45.5,21.2,여
1625.0,50.3,31.2,여
1693.0,64.6,35.2,여
1456.0,41.0,32.5,여
1509.0,61.5,38.8,여
1686.0,52.7,26.6,여
1640.0,53.1,23.5,여
1625.0,56.4,28.7,여
1591.0,50.5,25.1,여
1560.0,64.4,39.0,여
1652.0,60.7,24.5,여
1604.0,55.0,33.6,여
1553.0,53.5,31.1,여
1557.0,51.8,32.8,여
1586.0,53.5,27.7,여
1652.0,64.8,35.2,여
1617.0,58.2,30.7,여
1636.0,44.4,23.8,여
1639.0,47.1,27.2,여
1546.0,50.7,34.5,여
1685.0,48.4,17.3,여
1645.0,60.1,32.3,여
1602.0,58.3,32.9,여
1532.0,49.2,31.4,여
1585.0,59.3,31.0,여
1560.0,65.8,36.6,여
1488.0,57.3,40.4,여
1564.0,64.5,33.1,여
1443.0,44.7,25.8,여
1493.0,55.3,33.1,여
1560.0,60.4,36.3,여
1562.0,54.1,34.4,여
1479.0,58.8,33.0,여
1468.0,56.9,30.7,여
1503.0,58.3,34.2,여
1588.0,59.9,28.8,여
1536.0,58.7,39.2,여
1547.0,45.3,24.1,여
1583.0,47.6,21.2,여
1499.0,61.8,39.6,여
1520.0,58.8,39.3,여
1547.0,54.7,27.4,여
1575.0,54.4,30.4,여
1579.0,54.1,26.0,여
1573.0,63.7,31.6,여
1528.0,48.2,30.1,여
1518.0,48.2,28.1,여
1499.0,52.1,32.3,여
1516.0,52.1,30.0,여
1560.0,62.2,36.9,여
1521.0,63.1,36.9,여
1592.0,71.8,37.3,여
1535.0,66.3,38.9,여
1562.0,60.6,32.2,여
1585.0,51.4,17.0,여
1574.0,63.0,36.7,여
1528.0,60.7,35.4,여
1480.0,59.3,37.3,여
1560.0,56.3,34.6,여
1580.0,72.8,34.0,여
1521.0,63.5,37.6,여
1456.0,46.0,33.8,여
1469.0,53.9,35.3,여
1507.0,58.9,37.2,여
1575.0,47.1,26.7,여
1549.0,55.8,31.1,여
1576.0,77.5,40.3,여
1448.0,41.1,35.4,여
1622.0,49.6,25.0,여
1659.0,45.6,20.1,여
1576.0,62.3,40.9,여
1634.0,53.3,22.4,여
1545.0,60.4,28.4,여
1598.0,59.3,33.9,여
1544.0,61.1,37.2,여
1542.0,68.9,34.1,여
1534.0,59.6,28.6,여
1622.0,75.1,31.8,여
1588.0,61.5,30.8,여
1480.0,48.5,33.5,여
1628.0,67.0,33.3,여
1621.0,57.6,33.8,여
1542.0,56.8,30.3,여
1562.0,53.6,37.9,여
1647.0,57.8,26.1,여
1560.0,65.4,37.3,여
1520.0,45.5,17.1,여
1560.0,62.9,37.4,여
1519.0,49.6,30.9,여
1638.0,76.1,39.4,여
1525.0,56.0,30.5,여
1416.0,49.5,44.8,여
1619.0,54.7,30.2,여
1554.0,52.1,29.2,여
1574.0,69.6,42.2,여
1612.0,68.1,32.8,여
1640.0,59.5,28.2,여
1617.0,59.6,35.9,여
1652.0,63.6,32.7,여
1530.0,60.0,38.5,여
1590.0,48.1,30.5,여
1556.0,53.0,31.9,여
1562.0,70.0,40.9,여
1496.0,50.0,26.4,여
1495.0,54.8,34.5,여
1571.0,56.0,31.6,여
1585.0,61.2,41.0,여
1570.0,55.6,31.4,여
1600.0,62.6,30.7,여
1562.0,60.9,38.1,여
1599.0,61.9,27.8,여
1490.0,47.8,35.1,여
1480.0,56.3,44.3,여
1619.0,50.8,23.2,여
1590.0,79.7,40.8,여
1472.0,52.0,37.4,여
1546.0,56.0,34.6,여
1602.0,59.6,33.9,여
1627.0,58.8,30.9,여
1620.0,88.2,39.6,여
1536.0,63.2,37.8,여
1508.0,58.7,28.2,여
1495.0,55.1,36.6,여
1522.0,52.9,32.9,여
1492.0,57.3,30.6,여
1538.0,61.6,36.2,여
1505.0,84.3,48.8,여
1538.0,57.8,32.8,여
1470.0,61.3,34.3,여
1550.0,72.0,35.0,여
1484.0,52.3,33.1,여
1521.0,49.1,29.5,여
1625.0,63.5,30.8,여
1562.0,69.5,35.7,여
1610.0,70.3,34.1,여
1512.0,62.5,34.3,여
1542.0,52.9,21.7,여
1394.0,59.2,22.8,여
1606.0,81.8,52.9,여
1476.0,63.6,37.1,여
1541.0,52.0,29.1,여
1602.0,64.3,34.0,여
1629.0,61.6,26.3,여
1596.0,59.8,32.3,여
1530.0,62.8,45.6,여
1710.0,70.0,32.5,여
1600.0,56.2,25.8,여
1477.0,54.2,16.1,여
1562.0,66.1,33.3,여
1511.0,66.8,41.4,여
1600.0,53.3,27.7,여
1556.0,61.2,35.3,여
1609.0,63.9,37.4,여
1620.0,60.0,32.0,여
1657.0,93.9,45.0,여
1582.0,63.3,31.8,여
1647.0,53.3,27.0,여
1567.0,63.6,35.8,여
1488.0,45.7,3.0,여
1585.0,59.5,30.9,여
1567.0,77.9,57.1,여
1615.0,59.2,30.0,여
1562.0,48.3,26.4,여
1518.0,67.9,40.0,여
1485.0,52.6,30.5,여
1565.0,59.4,32.8,여
1525.0,47.7,17.3,여
1550.0,61.5,32.4,여
1448.0,50.2,36.4,여
1507.0,66.4,34.6,여
1472.0,56.0,32.8,여
1558.0,50.3,28.6,여
1618.0,79.8,45.2,여
1539.0,47.4,24.9,여
1602.0,54.6,24.1,여
1495.0,49.7,34.5,여
1516.0,61.1,38.7,여
1595.0,68.8,30.0,여
1618.0,55.5,26.9,여
1585.0,65.9,33.7,여
1480.0,57.2,36.2,여
1462.0,45.5,32.3,여
1645.0,60.7,32.8,여
1497.0,53.1,35.6,여
1492.0,56.9,33.1,여
1473.0,55.1,36.7,여
1621.0,71.3,38.0,여
1646.0,52.5,35.4,여
1570.0,43.7,22.9,여
1567.0,57.4,36.0,여
1530.0,71.3,36.3,여
1568.0,59.6,35.5,여
1519.0,46.8,29.4,여
1639.0,56.4,26.7,여
1519.0,67.0,38.5,여
1509.0,53.1,31.0,여
1470.0,40.3,3.0,여
1519.0,89.6,49.9,여
1509.0,66.9,46.1,여
1552.0,49.9,23.5,여
1569.0,66.3,37.5,여
1635.0,57.2,24.1,여
1588.0,72.6,34.7,여
1582.0,52.5,27.6,여
1540.0,62.3,34.8,여
1580.0,54.4,31.9,여
1526.0,70.7,45.8,여
1505.0,50.1,33.6,여
1510.0,55.7,26.6,여
1535.0,66.1,39.4,여
1530.0,72.6,42.9,여
1600.0,59.5,29.4,여
1567.0,62.3,36.2,여
1531.0,66.5,36.4,여
1518.0,64.3,31.7,여
1581.0,60.5,30.9,여
1475.0,53.6,10.4,여
1588.0,63.5,35.2,여
1625.0,61.6,37.7,여
1650.0,58.4,52.2,여
1515.0,94.8,10.6,여
1545.0,65.5,45.7,여
1655.0,51.1,30.6,여
1583.0,56.5,32.4,여
1570.0,64.5,36.9,여
1492.0,50.9,30.5,여
1486.0,53.8,36.3,여
1591.0,60.8,29.9,여
1466.0,48.2,31.3,여
1565.0,64.4,41.4,여
1667.0,64.4,33.8,여
1562.0,60.4,35.3,여
1534.0,47.6,29.6,여
1589.0,56.7,35.5,여
1595.0,63.1,31.1,여
1534.0,58.2,31.5,여
1614.0,54.7,31.8,여
1580.0,61.7,34.0,여
1596.0,59.0,27.2,여
1566.0,58.6,23.1,여
1585.0,48.4,26.0,여
1545.0,47.7,32.1,여
1572.0,56.0,31.9,여
1619.0,61.4,32.8,여
1526.0,65.4,41.3,여
1552.0,60.3,29.2,여
1463.0,54.5,35.8,여
1478.0,60.8,40.1,여
1498.0,60.4,42.2,여
1546.0,73.3,39.0,여
1442.0,49.9,35.8,여
1494.0,58.5,36.9,여
1572.0,54.0,32.7,여
1547.0,60.3,22.3,여
1524.0,48.6,23.3,여
1550.0,47.8,30.7,여
1658.0,69.4,35.9,여
1590.0,60.3,32.3,여
1503.0,49.3,30.6,여
1528.0,60.0,36.2,여
1510.0,65.3,35.0,여
1569.0,57.9,34.1,여
1622.0,49.4,22.9,여
1503.0,57.0,33.7,여
1492.0,51.0,32.8,여
1539.0,61.8,34.4,여
1520.0,60.9,40.6,여
1580.0,46.4,23.9,여
1635.0,52.5,30.2,여
1505.0,46.7,32.2,여
1610.0,52.9,28.9,여
1645.0,55.6,22.8,여
1540.0,58.4,32.1,여
1503.0,75.0,48.1,여
1516.0,59.6,34.8,여
1514.0,51.0,28.1,여
1512.0,51.5,35.8,여
1472.0,47.5,30.2,여
1515.0,60.0,36.8,여
1517.0,47.5,30.4,여
1600.0,56.5,31.2,여
1557.0,47.8,26.5,여
1602.0,57.4,37.0,여
1572.0,58.8,30.0,여
1567.0,62.2,35.8,여
1500.0,53.3,36.1,여
1580.0,58.6,32.9,여
1635.0,51.1,19.4,여
1645.0,59.5,24.3,여
1700.0,72.7,33.6,여
1522.0,45.8,25.8,여
1677.0,78.3,32.0,여
1565.0,54.2,26.8,여
1620.0,65.1,30.8,여
1627.0,56.7,33.3,여
1638.0,46.3,29.6,여
1585.0,43.8,25.3,여
1585.0,51.4,35.4,여
1680.0,59.2,30.8,여
1624.0,54.6,24.4,여
1710.0,46.0,19.7,여
1574.0,57.0,30.3,여
1565.0,48.6,28.8,여
1561.0,45.0,31.3,여
1595.0,57.2,21.5,여
1548.0,52.4,54.7,여
1585.0,67.8,31.1,여
1591.0,60.9,29.7,여
1577.0,62.1,34.2,여
1580.0,52.9,20.7,여
1552.0,50.4,28.5,여
1504.0,49.1,27.0,여
1589.0,45.4,21.5,여
1537.0,41.7,18.7,여
1500.0,51.3,28.6,여
1604.0,62.2,37.7,여
1531.0,48.9,28.3,여
1545.0,55.9,34.5,여
1585.0,65.7,32.3,여
1523.0,50.7,34.2,여
1490.0,54.5,33.3,여
1555.0,50.9,33.0,여
1525.0,64.8,38.0,여
1573.0,65.1,34.1,여
1517.0,48.8,31.6,여
1580.0,87.7,29.2,여
1635.0,52.8,32.3,여
1586.0,63.0,40.5,여
1625.0,55.1,33.2,여
1601.0,59.1,23.2,여
1562.0,51.3,29.9,여
1484.0,47.8,33.4,여
1476.0,47.4,28.3,여
1649.0,54.8,21.7,여
1539.0,69.2,37.6,여
1540.0,53.8,33.7,여
1535.0,43.1,24.7,여
1600.0,56.3,27.1,여
1630.0,51.2,24.3,여
1557.0,55.9,31.3,여
1568.0,51.9,23.6,여
1461.0,42.4,29.3,여
1510.0,55.0,34.3,여
1621.0,55.5,28.4,여
1531.0,61.3,33.0,여
1669.0,59.4,29.7,여
1550.0,61.2,32.0,여
1594.0,58.4,32.9,여
1455.0,53.3,38.9,여
1539.0,50.3,28.0,여
1512.0,60.2,37.5,여
1531.0,65.4,40.0,여
1604.0,57.5,28.8,여
1517.0,56.2,34.3,여
1451.0,52.7,35.3,여
1521.0,66.0,38.3,여
1621.0,77.1,41.2,여
1452.0,44.8,22.8,여
1535.0,44.8,25.3,여
1575.0,65.9,41.1,여
1617.0,61.1,36.0,여
1596.0,56.8,29.7,여
1510.0,56.4,38.9,여
1558.0,67.0,40.4,여
1602.0,59.8,36.3,여
1659.0,50.3,22.9,여
1596.0,60.8,30.1,여
1535.0,51.9,31.9,여
1557.0,52.0,30.3,여
1496.0,60.1,39.8,여
1495.0,58.5,35.6,여
1528.0,58.6,30.0,여
1511.0,61.6,36.9,여
1541.0,57.0,32.4,여
1658.0,59.7,23.3,여
1568.0,63.9,33.0,여
1596.0,84.0,41.4,여
1581.0,66.8,41.1,여
1532.0,49.3,33.9,여
1630.0,51.5,22.7,여
1638.0,56.2,32.8,여
1581.0,55.0,28.0,여
1519.0,52.3,35.1,여
1575.0,49.6,30.9,여
1580.0,46.5,30.0,여
1569.0,56.5,29.4,여
1700.0,60.6,25.4,여
1557.0,56.5,37.7,여
1545.0,50.0,34.7,여
1602.0,56.3,26.0,여
1627.0,53.7,25.3,여
1570.0,47.0,28.8,여
1627.0,54.7,25.0,여
1650.0,51.8,30.6,여
1600.0,52.3,32.2,여
1589.0,43.7,25.1,여
1569.0,47.2,26.2,여
1594.0,68.8,28.4,여
1619.0,52.7,29.4,여
1506.0,45.4,34.1,여
1614.0,48.6,26.2,여
1547.0,53.9,35.4,여
1595.0,50.5,32.1,여
1645.0,56.8,11.3,여
1593.0,50.6,27.4,여
1560.0,44.8,22.6,여
1578.0,55.4,33.8,여
1665.0,57.6,27.1,여
1580.0,57.7,31.4,여
1610.0,54.2,31.7,여
1608.0,53.1,28.7,여
1682.0,61.6,32.0,여
1490.0,47.0,30.0,여
1477.0,57.5,38.2,여
1452.0,47.5,32.8,여
1522.0,52.0,29.4,여
1522.0,60.4,37.2,여
1509.0,56.6,34.1,여
1628.0,51.1,19.5,여
1600.0,63.0,24.6,여
1646.0,59.7,32.1,여
1522.0,42.8,21.3,여
1589.0,47.6,26.6,여
1560.0,53.2,26.6,여
1676.0,61.1,28.1,여
1470.0,59.8,39.6,여
1495.0,43.0,25.9,여
1566.0,49.1,27.2,여
1635.0,46.4,18.6,여
1589.0,54.1,30.5,여
1587.0,58.8,29.6,여
1518.0,43.6,27.6,여
1558.0,49.9,32.4,여
1630.0,55.9,38.3,여
1579.0,59.0,34.5,여
1652.0,63.6,29.1,여
1558.0,54.0,30.6,여
1638.0,47.7,24.1,여
1544.0,50.7,30.3,여
1587.0,53.7,28.3,여
1571.0,37.2,20.6,여
1676.0,56.7,25.0,여
1726.0,57.9,32.0,여
1704.0,49.2,25.8,여
1475.0,41.1,26.9,여
1584.0,47.4,25.8,여
1635.0,66.3,38.1,여
1612.0,47.1,23.4,여
1624.0,48.2,32.3,여
1630.0,65.2,26.3,여
1618.0,64.9,38.0,여
1636.0,54.8,34.9,여
1557.0,49.1,25.4,여
1615.0,54.2,31.4,여
1655.0,53.9,23.5,여
1569.0,56.1,37.3,여
1590.0,66.8,38.1,여
1624.0,52.7,26.0,여
1656.0,57.4,28.9,여
1631.0,65.8,32.4,여
1670.0,65.9,19.4,여
1552.0,46.4,27.4,여
1496.0,44.8,33.0,여
1646.0,61.8,27.2,여
1516.0,46.7,27.4,여
1610.0,53.2,23.3,여
1669.0,63.9,31.3,여
1568.0,58.0,32.9,여
1690.0,66.1,26.4,여
1618.0,60.1,29.1,여
1628.0,54.6,27.2,여
1680.0,82.4,38.3,여
1575.0,55.6,29.2,여
1632.0,63.6,28.3,여
1590.0,54.7,24.5,여
1587.0,54.8,30.3,여
1575.0,49.6,36.9,여
1569.0,59.8,34.5,여
1528.0,58.0,35.6,여
1604.0,42.8,21.0,여
1539.0,57.5,31.1,여
1666.0,49.5,22.0,여
1644.0,64.1,36.1,여
1616.0,47.0,21.5,여
1621.0,62.0,31.4,여
1616.0,62.0,30.8,여
1564.0,63.3,39.9,여
1598.0,49.1,22.2,여
1594.0,49.0,25.2,여
1551.0,61.7,41.6,여
1504.0,49.0,33.1,여
1624.0,55.5,31.5,여
1623.0,54.9,29.3,여
1624.0,49.8,27.4,여
1540.0,57.6,32.5,여
1626.0,70.6,30.7,여
1645.0,60.6,29.9,여
1588.0,43.1,15.9,여
1555.0,56.5,37.0,여
1594.0,62.4,33.5,여
1586.0,53.2,28.9,여
1629.0,72.5,31.5,여
1660.0,79.0,33.2,여
1669.0,53.5,23.3,여
1613.0,68.2,38.3,여
1591.0,57.6,31.7,여
1685.0,63.6,31.0,여
1588.0,53.1,28.9,여
1640.0,58.4,28.7,여
1664.0,87.6,37.8,여
1587.0,94.1,39.6,여
1612.0,54.2,27.9,여
1531.0,50.7,30.1,여
1700.0,71.3,32.2,여
1531.0,61.0,36.8,여
1628.0,75.2,36.6,여
1613.0,47.3,21.7,여
1616.0,47.3,18.8,여
1587.0,63.1,36.3,여
1583.0,57.3,32.0,여
1557.0,61.4,25.7,여
1673.0,71.7,34.0,여
1646.0,79.1,41.9,여
1557.0,49.7,26.3,여
1612.0,48.9,29.3,여
1634.0,54.7,24.0,여
1562.0,65.1,19.1,여
1599.0,53.1,33.6,여
1565.0,66.5,34.2,여
1579.0,53.8,29.8,여
1664.0,57.6,25.2,여
1606.0,54.7,33.1,여
1515.0,52.9,30.4,여
1550.0,52.0,28.2,여
1632.0,62.2,34.7,여
1595.0,50.4,27.5,여
1687.0,73.5,30.7,여
1652.0,56.1,26.0,여
1558.0,61.5,38.8,여
1606.0,56.7,32.3,여
1628.0,45.3,16.9,여
1575.0,61.0,34.2,여
1627.0,67.3,34.1,여
1565.0,46.1,24.7,여
1543.0,54.4,38.1,여
1606.0,61.9,35.7,여
1604.0,59.7,33.8,여
1682.0,70.2,31.7,여
1744.0,89.0,37.0,여
1646.0,59.2,31.4,여
1622.0,69.1,31.6,여
1618.0,51.6,31.5,여
1642.0,58.3,38.7,여
1638.0,53.0,29.8,여
1578.0,50.5,22.0,여
1564.0,59.3,32.2,여
1571.0,62.4,31.0,여
1626.0,48.3,24.4,여
1573.0,57.0,33.8,여
1664.0,69.4,34.7,여
1646.0,59.2,26.3,여
1590.0,55.7,29.3,여
1646.0,59.5,23.4,여
1670.0,63.3,23.0,여
1643.0,56.2,20.3,여
1638.0,82.4,22.0,여
1530.0,46.5,18.9,여
1525.0,50.9,21.6,여
1626.0,53.7,22.7,여
1594.0,51.4,21.9,여
1570.0,60.0,37.8,여
1554.0,42.1,21.7,여
1580.0,52.9,22.3,여
1636.0,54.8,22.0,여
1606.0,67.8,34.5,여
1619.0,62.0,32.4,여
1567.0,63.2,28.0,여
