키,몸무게,목둘레,허리둘레,BMI,체지방율,기초대사량,기초대사량평가,머리수직길이,머리두께,머리너비,발너비,발직선길이,나이,성별
1737.0,101.0,445.0,985.0,33.47508873384288,23.9,2031.0,표준이하,241.0,195.0,170.0,90.0,240.0,47,남
1684.0,60.7,336.0,699.0,21.40447187727445,15.3,1481.0,표준,224.0,195.0,139.0,85.0,233.0,16,남
1688.0,56.8,339.0,699.0,19.934412973652883,13.7,1429.0,표준,237.0,174.0,152.0,83.0,236.0,17,남
1729.0,73.5,365.0,840.0,24.586536412660426,23.4,1586.0,표준,243.0,185.0,155.0,85.0,251.0,17,남
1741.0,68.3,392.0,745.0,22.5332150477008,20.9,1537.0,표준,230.0,179.0,155.0,90.0,246.0,17,남
1710.0,56.0,325.0,678.0,19.15119181970521,12.2,1432.0,표준,244.0,175.0,152.0,85.0,247.0,16,남
1643.0,70.7,400.0,884.0,26.190529993343088,25.8,1503.0,표준이하,220.0,195.0,163.0,95.0,222.0,54,남
1650.0,59.1,401.0,762.0,21.707988980716248,17.1,1428.0,표준,231.0,189.0,157.0,85.0,228.0,17,남
1759.0,77.8,435.0,875.0,25.144784509519948,17.7,1754.0,표준,233.0,190.0,171.0,92.0,238.0,48,남
1684.0,56.0,321.0,685.0,19.7471239724443,9.9,1460.0,표준,230.0,178.0,145.0,77.0,234.0,18,남
1685.0,87.0,406.0,931.0,30.642164675219465,30.7,1672.0,표준이하,233.0,192.0,163.0,80.0,228.0,19,남
1665.0,52.4,342.0,681.0,18.90178466755043,16.5,1315.0,표준,237.0,183.0,152.0,81.0,236.0,18,남
1660.0,61.7,382.0,750.0,22.39076789084047,19.1,1449.0,표준,231.0,188.0,167.0,95.0,230.0,18,남
1730.0,53.4,380.0,677.0,17.842226602960338,7.8,1434.0,표준,249.0,196.0,160.0,89.0,256.0,19,남
1761.0,62.4,381.0,715.0,20.121755971469668,21.2,1432.0,표준,246.0,165.0,149.0,98.0,248.0,18,남
1736.0,87.6,420.0,888.0,29.06729809509652,21.7,1852.0,표준,243.0,192.0,161.0,103.0,260.0,18,남
1740.0,71.8,380.0,811.0,23.715153917294224,21.4,1578.0,표준,226.0,192.0,157.0,86.0,247.0,19,남
1684.0,75.2,362.0,899.0,26.517566477282347,27.2,1553.0,표준이하,234.0,178.0,159.0,84.0,242.0,18,남
1625.0,47.0,326.0,639.0,17.798816568047336,14.3,1240.0,표준,236.0,176.0,147.0,77.0,241.0,17,남
1675.0,97.2,411.0,959.0,34.64468701269771,28.9,1863.0,표준이하,244.0,184.0,162.0,90.0,231.0,18,남
1704.0,56.9,375.0,704.0,19.596255152196434,18.0,1378.0,표준,220.0,185.0,160.0,83.0,245.0,18,남
1721.0,59.4,340.0,685.0,20.05509411207421,20.5,1390.0,표준,268.0,180.0,173.0,83.0,242.0,18,남
1817.0,62.0,355.0,711.0,18.77940529258162,9.3,1585.0,표준,237.0,179.0,156.0,84.0,260.0,18,남
1714.0,63.8,375.0,716.0,21.71696060584193,16.5,1521.0,표준,243.0,189.0,171.0,86.0,247.0,18,남
1795.0,66.3,406.0,701.0,20.57712153071438,15.2,1585.0,표준,238.0,189.0,158.0,87.0,236.0,18,남
1711.0,51.8,360.0,674.0,17.694151468085114,4.3,1441.0,표준이상,231.0,184.0,155.0,83.0,237.0,19,남
1672.0,52.7,332.0,651.0,18.851159543050755,14.0,1349.0,표준,234.0,182.0,161.0,76.0,237.0,18,남
1742.0,64.1,390.0,701.0,21.123298108064287,11.0,1603.0,표준,238.0,191.0,153.0,86.0,248.0,18,남
1640.0,60.8,336.0,710.0,22.605591909577626,19.2,1431.0,표준,237.0,183.0,167.0,87.0,234.0,19,남
1760.0,61.4,364.0,760.0,19.821797520661157,12.9,1526.0,표준,238.0,176.0,161.0,87.0,252.0,18,남
1663.0,64.4,380.0,774.0,23.28634722185561,24.3,1423.0,표준이하,228.0,176.0,162.0,100.0,231.0,18,남
1721.0,82.2,420.0,906.0,27.753009023779466,25.3,1696.0,표준이하,255.0,193.0,175.0,87.0,242.0,19,남
1629.0,50.5,356.0,635.0,19.030456644286097,16.1,1285.0,표준,213.0,170.0,158.0,87.0,237.0,18,남
1768.0,62.1,388.0,705.0,19.866761532319156,9.4,1585.0,표준,245.0,178.0,162.0,88.0,247.0,17,남
1702.0,71.1,355.0,741.0,24.544290880570447,12.6,1713.0,표준,225.0,190.0,147.0,96.0,241.0,18,남
1740.0,84.3,465.0,976.0,27.843836702338486,28.7,1688.0,표준이하,244.0,177.0,163.0,94.0,240.0,55,남
1783.0,66.8,402.0,761.0,21.01230887213286,8.7,1688.0,표준,237.0,186.0,157.0,89.0,257.0,19,남
1831.0,67.8,387.0,689.0,20.223345675142077,11.7,1663.0,표준,218.0,187.0,152.0,86.0,240.0,19,남
1777.0,52.8,391.0,664.0,16.72087756739099,12.5,1368.0,표준,233.0,194.0,157.0,82.0,255.0,18,남
1780.0,60.8,365.0,691.0,19.18949627572276,14.5,1493.0,표준,235.0,179.0,152.0,97.0,242.0,18,남
1786.0,70.8,404.0,769.0,22.195776783217482,15.4,1664.0,표준,237.0,186.0,160.0,91.0,247.0,18,남
1709.0,75.0,419.0,776.0,25.678942684942314,18.5,1690.0,표준,227.0,183.0,161.0,87.0,248.0,18,남
1716.0,112.5,495.0,1222.0,38.20480219081618,43.3,1747.0,표준이하,234.0,180.0,171.0,94.0,238.0,17,남
1717.0,68.5,398.0,754.0,23.235390790440857,9.8,1704.0,표준,250.0,187.0,160.0,86.0,225.0,18,남
1746.0,70.0,382.0,811.0,22.961991998729875,29.6,1434.0,표준,240.0,181.0,165.0,82.0,240.0,17,남
1755.0,71.6,351.0,775.0,23.246564557105863,19.7,1612.0,표준,253.0,187.0,167.0,85.0,245.0,17,남
1695.0,57.1,335.0,665.0,19.874522498063886,13.8,1433.0,표준이하,235.0,183.0,152.0,89.0,240.0,17,남
1683.0,53.3,351.0,667.0,18.81737228282263,19.5,1296.0,표준이하,263.0,204.0,174.0,82.0,221.0,18,남
1646.0,59.9,350.0,727.0,22.10890128726217,14.3,1479.0,표준,231.0,193.0,150.0,92.0,231.0,17,남
1751.0,92.9,391.0,941.0,30.300055348970854,30.2,1771.0,표준이하,250.0,189.0,165.0,95.0,250.0,17,남
1767.0,64.8,375.0,695.0,20.75400451399598,18.4,1512.0,표준,252.0,195.0,168.0,94.0,262.0,17,남
1688.0,73.5,404.0,805.0,25.795411154286743,26.0,1545.0,표준이하,229.0,190.0,168.0,92.0,236.0,17,남
1754.0,61.4,342.0,705.0,19.957640395824367,14.7,1501.0,표준,241.0,194.0,156.0,95.0,255.0,17,남
1686.0,65.1,381.0,763.0,22.901601212412878,20.4,1490.0,표준,246.0,186.0,177.0,93.0,249.0,16,남
1739.0,55.6,371.0,670.0,18.385507722739927,11.3,1435.0,표준,246.0,183.0,168.0,92.0,247.0,16,남
1685.0,47.8,320.0,634.0,16.835580131902187,14.7,1251.0,표준,222.0,179.0,161.0,77.0,236.0,17,남
1743.0,63.1,381.0,695.0,20.76990858277796,20.2,1458.0,표준,241.0,193.0,157.0,89.0,253.0,17,남
1697.0,50.6,375.0,645.0,17.57060971751946,14.0,1310.0,표준,231.0,178.0,157.0,81.0,231.0,17,남
1694.0,70.1,366.0,825.0,24.428185316883393,25.4,1500.0,표준이하,234.0,184.0,160.0,83.0,231.0,17,남
1799.0,63.0,351.0,710.0,19.466067400176925,13.4,1549.0,표준,237.0,190.0,141.0,86.0,241.0,17,남
1652.0,58.5,355.0,681.0,21.43560670461807,16.0,1431.0,표준,243.0,193.0,151.0,82.0,234.0,16,남
1741.0,52.5,330.0,601.0,17.320553294352738,13.0,1357.0,표준,247.0,181.0,163.0,82.0,240.0,16,남
1827.0,97.1,409.0,991.0,29.089893763468304,30.6,1825.0,표준이하,230.0,192.0,163.0,108.0,273.0,20,남
1723.0,75.1,386.0,784.0,25.29702104840152,19.1,1683.0,표준,254.0,192.0,164.0,107.0,267.0,17,남
1694.0,65.8,360.0,749.0,22.92973743011309,18.5,1528.0,표준,239.0,191.0,160.0,106.0,256.0,18,남
1649.0,63.4,362.0,750.0,23.31567250821105,21.6,1444.0,표준,243.0,190.0,156.0,87.0,247.0,18,남
1775.0,75.2,405.0,731.0,23.86828010315413,11.1,1814.0,표준,250.0,206.0,158.0,105.0,260.0,18,남
1751.0,58.4,362.0,660.0,19.047612835090398,11.1,1491.0,표준,237.0,190.0,153.0,93.0,241.0,17,남
1782.0,60.5,390.0,682.0,19.051973784484073,19.9,1417.0,표준,233.0,192.0,160.0,102.0,260.0,18,남
1742.0,60.0,330.0,699.0,19.772197917064858,12.6,1503.0,표준,224.0,189.0,146.0,96.0,258.0,17,남
1711.0,93.8,420.0,993.0,32.0407607665325,34.7,1693.0,표준이하,252.0,192.0,162.0,106.0,258.0,17,남
1679.0,69.4,405.0,841.0,24.61830104634874,21.9,1540.0,표준이하,221.0,177.0,166.0,102.0,251.0,17,남
1665.0,68.0,345.0,835.0,24.529033538042544,30.3,1393.0,표준이하,225.0,174.0,162.0,102.0,253.0,17,남
1700.0,56.9,375.0,689.0,19.688581314878896,7.9,1502.0,표준,227.0,185.0,146.0,94.0,256.0,16,남
1680.0,61.1,356.0,672.0,21.648242630385493,12.6,1523.0,표준,233.0,182.0,159.0,110.0,264.0,16,남
1655.0,60.3,374.0,695.0,22.01513312218764,11.5,1523.0,표준,220.0,170.0,158.0,105.0,247.0,16,남
1695.0,55.6,365.0,681.0,19.35242470914802,10.5,1445.0,표준,242.0,171.0,153.0,97.0,246.0,16,남
1757.0,63.7,375.0,716.0,20.634593101696797,15.7,1530.0,표준,239.0,177.0,159.0,109.0,255.0,17,남
1651.0,61.2,355.0,760.0,22.45211591014898,20.8,1417.0,표준,237.0,190.0,150.0,110.0,255.0,18,남
1704.0,60.9,386.0,681.0,20.973847781524828,10.8,1543.0,표준,242.0,183.0,152.0,109.0,277.0,18,남
1686.0,69.1,376.0,831.0,24.308765649427492,21.7,1538.0,표준,236.0,190.0,156.0,101.0,251.0,18,남
1760.0,53.4,335.0,641.0,17.239152892561982,11.3,1393.0,표준,253.0,198.0,153.0,97.0,263.0,18,남
1750.0,74.7,365.0,786.0,24.39183673469388,18.6,1684.0,표준,225.0,187.0,152.0,106.0,257.0,18,남
1778.0,83.2,352.0,875.0,26.318419983778742,25.6,1707.0,표준이하,251.0,190.0,153.0,100.0,261.0,18,남
1752.0,61.4,350.0,695.0,20.003231792498074,9.6,1569.0,표준,258.0,195.0,165.0,102.0,258.0,17,남
1716.0,56.2,370.0,710.0,19.085421183323284,13.7,1418.0,표준,243.0,186.0,154.0,99.0,250.0,18,남
1769.0,58.8,368.0,692.0,18.78977848832397,16.8,1426.0,표준,240.0,184.0,166.0,100.0,260.0,18,남
1663.0,49.5,359.0,640.0,17.898667507482184,16.3,1266.0,표준,244.0,177.0,163.0,100.0,250.0,17,남
1757.0,81.7,410.0,885.0,26.465404339224936,23.7,1716.0,표준이하,242.0,190.0,158.0,106.0,257.0,18,남
1711.0,59.5,372.0,720.0,20.324363172800467,16.0,1449.0,표준,243.0,179.0,159.0,90.0,247.0,18,남
1726.0,58.9,346.0,680.0,19.771231079703906,17.8,1415.0,표준,244.0,176.0,162.0,105.0,266.0,18,남
1724.0,75.3,391.0,854.0,25.334973433605548,19.3,1683.0,표준,236.0,186.0,159.0,105.0,262.0,17,남
1772.0,70.8,360.0,770.0,22.5478855943215,17.3,1635.0,표준,250.0,196.0,162.0,100.0,266.0,18,남
1728.0,65.1,376.0,746.0,21.801858281893004,19.4,1504.0,표준,243.0,175.0,166.0,98.0,257.0,17,남
1675.0,59.4,393.0,715.0,21.171753174426374,13.9,1474.0,표준,256.0,186.0,162.0,103.0,262.0,16,남
1726.0,80.7,390.0,874.0,27.08893630105442,24.4,1687.0,표준이하,249.0,185.0,176.0,106.0,258.0,17,남
1674.0,52.9,389.0,655.0,18.87751242204551,9.2,1408.0,표준,222.0,178.0,153.0,100.0,248.0,18,남
1734.0,69.5,371.0,786.0,23.11461255918339,16.3,1627.0,표준,250.0,182.0,153.0,103.0,260.0,18,남
1774.0,84.0,395.0,925.0,26.69144310464698,25.3,1726.0,표준이하,243.0,193.0,163.0,106.0,266.0,18,남
1624.0,77.1,354.0,884.0,29.23360188308379,30.5,1528.0,표준이하,238.0,187.0,152.0,102.0,260.0,17,남
1669.0,82.2,420.0,885.0,29.50931607672566,27.7,1653.0,표준이하,246.0,190.0,160.0,109.0,242.0,16,남
1778.0,76.1,410.0,801.0,24.072497124586082,23.1,1633.0,표준,267.0,185.0,153.0,104.0,261.0,16,남
1675.0,59.5,362.0,811.0,21.207395856538206,20.7,1390.0,표준,240.0,167.0,166.0,99.0,240.0,53,남
1576.0,53.2,355.0,675.0,21.41900074724935,23.2,1252.0,표준,234.0,185.0,139.0,95.0,240.0,16,남
1753.0,68.7,380.0,725.0,22.355938430378824,24.6,1489.0,표준이하,237.0,184.0,159.0,106.0,265.0,17,남
1733.0,75.7,415.0,805.0,25.205699484798163,19.7,1683.0,표준,242.0,190.0,165.0,104.0,257.0,17,남
1787.0,76.7,381.0,798.0,24.018520878733398,15.9,1764.0,표준,231.0,190.0,138.0,104.0,282.0,17,남
1770.0,77.0,410.0,767.0,24.577867151840145,24.0,1635.0,표준이하,252.0,186.0,166.0,107.0,263.0,17,남
1704.0,74.3,425.0,772.0,25.588783089774957,22.9,1607.0,표준,241.0,186.0,170.0,101.0,255.0,16,남
1731.0,71.2,400.0,751.0,23.762156829567598,12.5,1717.0,표준,246.0,186.0,163.0,109.0,257.0,16,남
1661.0,65.6,375.0,771.0,23.777411531537147,26.4,1413.0,표준이하,233.0,182.0,154.0,102.0,254.0,16,남
1662.0,57.0,382.0,686.0,20.635396438547787,15.7,1408.0,표준,251.0,175.0,154.0,105.0,251.0,16,남
1701.0,60.3,391.0,700.0,20.84052642547645,12.2,1520.0,표준,238.0,185.0,165.0,100.0,253.0,17,남
1835.0,77.5,404.0,825.0,23.015984972789166,22.9,1662.0,표준,248.0,178.0,175.0,105.0,268.0,17,남
1821.0,76.4,405.0,821.0,23.03952212894835,19.2,1704.0,표준,252.0,183.0,165.0,106.0,271.0,17,남
1732.0,65.4,395.0,756.0,21.801279008368493,18.6,1520.0,표준,239.0,185.0,157.0,104.0,258.0,17,남
1711.0,56.4,386.0,705.0,19.26544677220078,17.9,1371.0,표준,236.0,177.0,153.0,99.0,260.0,17,남
1651.0,51.4,365.0,695.0,18.856842447412703,13.4,1332.0,표준,235.0,183.0,152.0,92.0,242.0,16,남
1739.0,60.7,391.0,705.0,20.071948179322188,14.5,1491.0,표준,256.0,199.0,153.0,100.0,269.0,16,남
1698.0,71.4,390.0,810.0,24.764116586963674,22.1,1571.0,표준,236.0,183.0,161.0,101.0,240.0,17,남
1666.0,53.7,370.0,683.0,19.34747488431147,10.0,1414.0,표준,228.0,179.0,153.0,101.0,257.0,16,남
1672.0,57.4,366.0,727.0,20.532382500400633,14.1,1436.0,표준,250.0,192.0,162.0,97.0,253.0,16,남
1813.0,62.3,370.0,707.0,18.953631750101692,11.4,1563.0,표준,245.0,177.0,166.0,105.0,271.0,16,남
1633.0,58.7,359.0,760.0,22.01231564685646,18.7,1401.0,표준,220.0,179.0,160.0,97.0,247.0,16,남
1713.0,54.7,350.0,661.0,18.641145677315976,13.2,1396.0,표준,238.0,186.0,154.0,93.0,243.0,16,남
1726.0,65.7,371.0,781.0,22.05381802948297,15.9,1564.0,표준,246.0,182.0,159.0,108.0,255.0,16,남
1704.0,62.7,382.0,715.0,21.59376446472261,15.9,1509.0,표준,260.0,198.0,151.0,102.0,261.0,16,남
1622.0,49.6,361.0,661.0,18.85297869461367,11.2,1322.0,표준,232.0,188.0,150.0,93.0,248.0,16,남
1675.0,77.9,380.0,888.0,27.765649365114726,34.4,1474.0,표준이하,244.0,182.0,156.0,98.0,249.0,16,남
1674.0,52.7,380.0,650.0,18.806141864684278,19.1,1291.0,표준,241.0,177.0,157.0,97.0,255.0,16,남
1766.0,68.0,406.0,786.0,21.803565267690068,18.4,1569.0,표준,246.0,187.0,172.0,105.0,266.0,17,남
1766.0,67.2,375.0,726.0,21.547052735129007,18.0,1560.0,표준,256.0,186.0,162.0,105.0,262.0,17,남
1815.0,62.8,361.0,690.0,19.063664443078416,13.0,1550.0,표준,235.0,184.0,161.0,95.0,255.0,17,남
1782.0,69.6,369.0,751.0,21.91764256859655,11.8,1695.0,표준,236.0,181.0,164.0,107.0,271.0,17,남
1726.0,62.3,361.0,709.0,20.912524554593436,14.2,1524.0,표준,239.0,183.0,166.0,99.0,261.0,17,남
1737.0,70.6,354.0,768.0,23.399418461478287,18.1,1619.0,표준,240.0,185.0,166.0,98.0,263.0,17,남
1756.0,87.9,390.0,882.0,28.506234401025317,25.6,1782.0,표준이하,248.0,194.0,165.0,106.0,264.0,16,남
1645.0,64.5,360.0,752.0,23.83569996581702,25.2,1412.0,표준이하,232.0,182.0,169.0,107.0,266.0,19,남
1691.0,65.1,372.0,705.0,22.766369141812795,13.3,1590.0,표준,245.0,195.0,164.0,102.0,255.0,17,남
1664.0,75.3,380.0,861.0,27.19495423446745,27.7,1546.0,표준이하,237.0,174.0,146.0,103.0,247.0,18,남
1725.0,56.0,350.0,675.0,18.81957571938668,47.5,1005.0,표준이하,252.0,180.0,149.0,101.0,255.0,18,남
1619.0,68.0,356.0,895.0,25.94270248946936,25.5,1464.0,표준,244.0,187.0,156.0,96.0,251.0,18,남
1745.0,74.5,344.0,840.0,24.46613738803458,25.2,1574.0,표준이하,234.0,174.0,165.0,106.0,257.0,18,남
1746.0,103.1,415.0,1032.0,33.819733929557856,35.9,1798.0,표준이하,245.0,198.0,169.0,107.0,255.0,17,남
1706.0,58.1,335.0,691.0,19.96264477212349,15.7,1428.0,표준,220.0,189.0,155.0,103.0,249.0,18,남
1699.0,62.2,340.0,750.0,21.54783428676149,18.8,1461.0,표준,233.0,186.0,154.0,105.0,,18,남
1791.0,63.8,356.0,740.0,19.889758364376004,11.9,1584.0,표준,236.0,191.0,170.0,96.0,255.0,18,남
1729.0,72.2,394.0,816.0,24.151672503320853,21.7,1591.0,표준,242.0,195.0,152.0,97.0,263.0,18,남
1728.0,58.6,377.0,724.0,19.62502143347051,8.1,1533.0,표준,241.0,185.0,169.0,98.0,259.0,17,남
1760.0,66.4,372.0,757.0,21.435950413223143,19.6,1523.0,표준,243.0,191.0,163.0,102.0,262.0,19,남
1624.0,51.6,334.0,720.0,19.56490087116892,17.3,1291.0,표준,226.0,186.0,156.0,96.0,233.0,17,남
1688.0,57.0,361.0,671.0,20.004604568630533,20.8,1345.0,표준,236.0,192.0,158.0,106.0,259.0,18,남
1703.0,61.5,375.0,745.0,21.205368302767145,11.8,1541.0,표준,252.0,196.0,161.0,105.0,240.0,18,남
1791.0,64.9,356.0,740.0,20.232685232727317,30.4,1346.0,표준이하,236.0,191.0,170.0,96.0,255.0,18,남
1794.0,51.5,352.0,644.0,16.001561006650434,10.3,1368.0,표준,247.0,182.0,152.0,103.0,265.0,17,남
1617.0,58.6,336.0,764.0,22.41184324407224,19.6,1388.0,표준,236.0,183.0,162.0,86.0,237.0,17,남
1725.0,65.4,354.0,738.0,21.97857592942659,21.1,1485.0,표준,221.0,180.0,150.0,105.0,263.0,18,남
1723.0,67.1,366.0,703.0,22.602265144443965,24.4,1466.0,표준이하,243.0,187.0,162.0,107.0,258.0,18,남
1754.0,64.6,354.0,715.0,20.9977780060302,18.9,1502.0,표준,247.0,178.0,156.0,104.0,272.0,16,남
1748.0,62.1,335.0,697.0,20.32397928459593,20.4,1437.0,표준,244.0,185.0,162.0,106.0,262.0,16,남
1738.0,52.2,347.0,624.0,17.281083106781203,9.1,1395.0,표준,240.0,186.0,149.0,98.0,259.0,16,남
1788.0,63.2,401.0,722.0,19.768879279712124,16.3,1513.0,표준,225.0,187.0,165.0,102.0,262.0,16,남
1783.0,57.1,361.0,662.0,17.961120308365064,6.5,1524.0,표준,242.0,187.0,152.0,100.0,267.0,19,남
1665.0,71.4,375.0,842.0,25.755485214944674,24.4,1536.0,표준이하,243.0,182.0,162.0,107.0,248.0,16,남
1799.0,64.4,370.0,723.0,19.898646675736416,20.6,1475.0,표준,259.0,190.0,158.0,99.0,252.0,16,남
1641.0,51.6,364.0,660.0,19.161633952632886,13.4,1335.0,표준,235.0,181.0,160.0,96.0,252.0,16,남
1744.0,63.1,354.0,726.0,20.746096709031228,16.8,1504.0,표준,247.0,185.0,162.0,104.0,264.0,16,남
1723.0,76.8,416.0,824.0,25.8696566779925,22.8,1651.0,표준,247.0,181.0,147.0,102.0,267.0,16,남
1705.0,60.7,396.0,709.0,20.880453384473817,9.3,1559.0,표준,231.0,185.0,153.0,95.0,241.0,16,남
1691.0,79.5,397.0,884.0,27.80224803032438,25.8,1645.0,표준이하,240.0,203.0,176.0,110.0,259.0,27,남
1828.0,84.6,381.0,931.0,25.317334533562523,22.8,1781.0,표준,222.0,180.0,160.0,111.0,267.0,40,남
1698.0,67.4,373.0,819.0,23.376771119906888,16.9,1580.0,표준,239.0,182.0,156.0,106.0,250.0,42,남
1729.0,78.6,390.0,870.0,26.292540980069514,16.4,1789.0,표준,232.0,187.0,167.0,111.0,264.0,45,남
1663.0,63.3,380.0,887.0,22.88859905502267,23.8,1412.0,표준이하,232.0,189.0,160.0,98.0,253.0,63,남
1533.0,51.1,385.0,761.0,21.743857360295713,21.7,1234.0,표준,233.0,172.0,163.0,93.0,232.0,43,남
1628.0,73.8,381.0,898.0,27.845021702515556,22.5,1606.0,표준,223.0,185.0,160.0,108.0,256.0,45,남
1683.0,67.2,371.0,875.0,23.72471702449683,25.3,1454.0,표준이하,227.0,182.0,161.0,99.0,237.0,54,남
1705.0,90.4,432.0,1033.0,31.09708378840911,27.1,1794.0,표준이하,256.0,187.0,172.0,107.0,259.0,50,남
1684.0,80.3,391.0,911.0,28.315965267629952,23.0,1705.0,표준,246.0,186.0,163.0,109.0,263.0,54,남
1683.0,71.3,399.0,866.0,25.172207200098565,19.0,1618.0,표준,245.0,180.0,165.0,103.0,256.0,54,남
1684.0,64.8,383.0,789.0,22.850243453828405,12.9,1589.0,표준,247.0,189.0,163.0,97.0,247.0,53,남
1721.0,72.7,404.0,900.0,24.545544477235612,16.1,1688.0,표준,239.0,193.0,163.0,100.0,258.0,55,남
1670.0,70.3,379.0,866.0,25.20707088816379,19.5,1592.0,표준,236.0,173.0,168.0,101.0,247.0,59,남
1643.0,62.5,394.0,864.0,23.152873049277833,28.5,1335.0,표준이하,224.0,176.0,162.0,96.0,252.0,64,남
1616.0,67.6,389.0,871.0,25.8859425546515,23.7,1484.0,표준이하,237.0,174.0,157.0,99.0,253.0,61,남
1680.0,75.8,406.0,880.0,26.856575963718825,27.8,1552.0,표준이하,245.0,185.0,156.0,107.0,248.0,41,남
1708.0,75.3,411.0,861.0,25.811856588913447,21.5,1647.0,표준,244.0,190.0,163.0,105.0,265.0,41,남
1746.0,73.1,355.0,764.0,23.97888021581648,12.1,1758.0,표준,239.0,187.0,161.0,109.0,263.0,19,남
1680.0,67.0,377.0,818.0,23.738662131519277,16.2,1583.0,표준,240.0,178.0,167.0,109.0,242.0,49,남
1696.0,70.3,368.0,860.0,24.440136614453543,17.9,1617.0,표준,231.0,175.0,158.0,102.0,247.0,40,남
1688.0,69.4,365.0,790.0,24.3564834572449,14.9,1638.0,표준,228.0,183.0,162.0,106.0,262.0,47,남
1705.0,77.2,412.0,954.0,26.55635916443787,27.2,1586.0,표준이하,255.0,185.0,161.0,108.0,259.0,53,남
1690.0,71.9,366.0,901.0,25.174188578831277,19.7,1618.0,표준,249.0,184.0,161.0,104.0,245.0,53,남
1730.0,79.2,416.0,970.0,26.46262822012095,24.6,1660.0,표준이하,251.0,193.0,161.0,97.0,255.0,53,남
1663.0,62.0,395.0,771.0,22.418533039674656,16.6,1488.0,표준,248.0,182.0,157.0,101.0,245.0,44,남
1779.0,80.1,421.0,925.0,25.309328335925876,19.1,1770.0,표준,246.0,191.0,170.0,107.0,264.0,53,남
1713.0,65.1,395.0,822.0,22.185348877390673,17.0,1538.0,표준,239.0,191.0,147.0,102.0,254.0,52,남
1789.0,77.0,386.0,821.0,24.058582961961502,13.5,1809.0,표준,248.0,181.0,161.0,104.0,258.0,42,남
1629.0,53.1,340.0,760.0,20.01024253092261,17.7,1314.0,표준,231.0,182.0,158.0,83.0,222.0,45,남
1693.0,72.6,391.0,831.0,25.329271811346462,15.9,1688.0,표준,246.0,193.0,160.0,102.0,261.0,41,남
1624.0,59.5,365.0,798.0,22.560302361134703,17.2,1434.0,표준,233.0,173.0,154.0,100.0,241.0,45,남
1734.0,87.9,404.0,968.0,29.23416466118302,30.4,1692.0,표준이하,240.0,183.0,161.0,97.0,248.0,42,남
1729.0,74.5,379.0,896.0,24.921047112152404,21.2,1639.0,표준,245.0,179.0,172.0,106.0,262.0,45,남
1695.0,68.4,368.0,798.0,23.807659174563398,19.0,1567.0,표준,235.0,185.0,161.0,104.0,245.0,54,남
1724.0,86.4,431.0,971.0,29.069610951706768,25.2,1765.0,표준이하,248.0,184.0,163.0,101.0,246.0,54,남
1753.0,74.6,405.0,900.0,24.275880740993596,17.6,1697.0,표준,245.0,186.0,161.0,106.0,270.0,56,남
1783.0,73.8,373.0,803.0,23.21419752639828,15.2,1722.0,표준,248.0,187.0,171.0,99.0,272.0,20,남
1706.0,71.3,406.0,865.0,24.498047715187692,23.3,1551.0,표준,245.0,179.0,161.0,95.0,249.0,56,남
1730.0,61.1,384.0,726.0,20.414982124360986,9.0,1571.0,표준,244.0,178.0,148.0,101.0,250.0,24,남
1695.0,60.4,360.0,820.0,21.023137633678786,19.9,1415.0,표준,236.0,181.0,154.0,95.0,237.0,56,남
1719.0,77.0,411.0,925.0,26.0578735218502,23.2,1647.0,표준,244.0,195.0,164.0,102.0,263.0,48,남
1733.0,94.8,422.0,1097.0,31.565393806590034,35.8,1684.0,표준이하,244.0,185.0,164.0,102.0,252.0,37,남
1833.0,65.3,398.0,745.0,19.43516586411039,8.6,1659.0,표준,252.0,177.0,163.0,101.0,282.0,19,남
1624.0,55.1,370.0,714.0,20.89197748064743,13.8,1396.0,표준,240.0,170.0,157.0,96.0,247.0,38,남
1636.0,67.3,390.0,848.0,25.144816207459304,22.6,1496.0,표준,245.0,188.0,160.0,101.0,242.0,56,남
1624.0,66.8,390.0,821.0,25.328205003761312,16.2,1580.0,표준,240.0,197.0,158.0,100.0,245.0,51,남
1756.0,58.3,371.0,720.0,18.906865364957632,10.6,1496.0,표준,239.0,189.0,154.0,105.0,249.0,20,남
1656.0,74.6,400.0,951.0,27.203085252864707,25.3,1574.0,표준이하,235.0,187.0,160.0,103.0,255.0,67,남
1723.0,61.5,371.0,786.0,20.71593601167368,16.2,1483.0,표준,248.0,184.0,157.0,97.0,245.0,53,남
1678.0,92.1,443.0,1005.0,32.70963645068126,32.6,1712.0,표준이하,248.0,188.0,165.0,105.0,252.0,34,남
1633.0,68.2,365.0,886.0,25.574785811168834,28.0,1431.0,표준이하,230.0,174.0,161.0,99.0,251.0,48,남
1770.0,83.3,419.0,945.0,26.588783555172522,22.6,1764.0,표준,246.0,198.0,161.0,102.0,272.0,33,남
